foreign1,foreign2,definitions,level
客席,きゃくせき,"guest seating (e.g. theater, stadium); passenger seat (e.g. taxi) / audience",JLPT N-2
系統,けいとう,system / lineage; ancestry; family line / group (e.g. of colors) (colours); family (e.g. of languages); party; school (of thought) / close (evolutionary) relationship / a population sharing a common ancestor (in genetics); strain (e.g. bacterial),JLPT N-2
血圧,けつあつ,blood pressure,JLPT N-2
県庁,けんちょう,prefectural office,JLPT N-2
功績,こうせき,achievements; merit; meritorious service; meritorious deed,JLPT N-2
肯定,こうてい,affirmation / affirmative (logic),JLPT N-2
高める,たかめる,to raise; to lift; to boost; to enhance,JLPT N-2
四季,しき,four seasons,JLPT N-2
紙幣,しへい,paper money; note; bill,JLPT N-2
紫,むらさき,purple; violet / Lithospermum erythrorhizon (species of gromwell) / type of soy sauce,JLPT N-2
祝日,しゅくじつ,national holiday; public holiday,JLPT N-2
女房,にょうぼう,wife (esp. one's own wife) / court lady; female court attache; woman who served at the imperial palace / woman (esp. as a love interest),JLPT N-2
勝敗,しょうはい,victory or defeat; issue (of battle); outcome,JLPT N-2
上り,のぼり,ascent; climbing; ascending (path); climb / up-train (e.g. going to Tokyo) / northward (towards Tokyo),JLPT N-2
上級,じょうきゅう,advanced level; high grade; senior,JLPT N-2
心身,しんしん,mind and body,JLPT N-2
神様,かみさま,God; god / ace; king; superior person; god (amongst men),JLPT N-2
水曜,すいよう,Wednesday,JLPT N-2
性質,せいしつ,nature; property; disposition,JLPT N-2
接する,せっする,to touch; to come in contact with; to border on; to adjoin; to be adjacent; to be close / to receive (e.g. visitor); to attend to; to serve; to take care of; to look after; to deal with; to see / to receive (news); to get; to hear / to encounter; to come across / to be tangent to / to make touch; to bring into contact with; to bring adjacent to; to bring close; to connect,JLPT N-2
線路,せんろ,railway track; railway line; railroad; railway; track; line,JLPT N-2
相違,そうい,difference; discrepancy; variation,JLPT N-2
滝,たき,waterfall / rapids,JLPT N-2
中世,ちゅうせい,Middle Ages (in Japan esp. the Kamakura and Muromachi periods ); medieval times; mediaeval times,JLPT N-2
定価,ていか,list price; regular price; established price,JLPT N-2
点数,てんすう,marks; points; score; grade; runs (baseball) / number of items; number of articles,JLPT N-2
投書,とうしょ,"letter (e.g. of complaint); letter to the editor; letter from a reader / contribution (to a newspaper, magazine, etc.)",JLPT N-2
童話,どうわ,children's story; fairy tale,JLPT N-2
日時,にちじ,date and time,JLPT N-2
表紙,ひょうし,"cover (of a book, magazine, etc.); binding / appearing on the cover of a magazine",JLPT N-2
物語る,ものがたる,to tell; to indicate,JLPT N-2
包丁,ほうちょう,kitchen knife; carving knife / cooking; food,JLPT N-2
名作,めいさく,masterpiece,JLPT N-2
名刺,めいし,business card,JLPT N-2
役目,やくめ,duty; role; function,JLPT N-2
薬品,やくひん,medicine; chemicals,JLPT N-2
粒,つぶ,"grain; bead; drop / counter for small round objects including grains, seeds, pills, drops",JLPT N-2
冷凍,れいとう,freezing; cold storage; refrigeration,JLPT N-2
いちいち,一一,one-by-one; separately / every single; each and every; without omission; fully; in detail,JLPT N-2
別々,べつべつ,separately; individually,JLPT N-2
分かれる,わかれる,to branch; to fork; to diverge / to separate; to split; to divide / to disperse; to scatter,JLPT N-2
圧縮,あっしゅく,compression; condensation; constriction; compaction,JLPT N-2
英文,えいぶん,English writing; English sentence; English text / English literature; English lit,JLPT N-2
液体,えきたい,liquid; fluid,JLPT N-2
殴る,なぐる,to strike; to hit; to beat; to punch,JLPT N-2
可決,かけつ,"approval; adoption (e.g. motion, bill); passage",JLPT N-2
家屋,かおく,house; building,JLPT N-2
改める,あらためる,to change; to alter; to revise; to replace / to reform; to correct; to mend; to improve / to examine; to check; to inspect / to do properly; to do formally,JLPT N-2
貝,かい,shellfish / seashell; shell,JLPT N-2
拡張,かくちょう,expansion; extension; enlargement; escape; ESC,JLPT N-2
学級,がっきゅう,(school) class,JLPT N-2
学力,がくりょく,scholarly ability; scholarship; knowledge; literary ability,JLPT N-2
間隔,かんかく,space; interval; SPC,JLPT N-2
器具,きぐ,utensil; apparatus; implement; device; gadget,JLPT N-2
規律,きりつ,order; observance; discipline / rules; law; regulations,JLPT N-2
群れ,むれ,group; crowd; flock; herd; bevy; school; swarm; cluster (e.g. of stars); clump; pack (e.g. of dogs),JLPT N-2
碁,ご,go; board game of capturing territory,JLPT N-2
公務,こうむ,official business; public business,JLPT N-2
綱,つな,rope / grand champion's braided belt,JLPT N-2
行列,ぎょうれつ,line; queue; procession; parade / matrix,JLPT N-2
合理,ごうり,rationality,JLPT N-2
紺,こん,navy blue; deep blue,JLPT N-2
催し,もよおし,event; festivities; function; social gathering; auspices; opening; holding (a meeting),JLPT N-2
子孫,しそん,descendant; posterity; offspring,JLPT N-2
実習,じっしゅう,practice (in the field); training (esp. practical and hands-on); practical exercise; drill,JLPT N-2
社説,しゃせつ,editorial; leading article; leader,JLPT N-2
弱点,じゃくてん,weak point; weakness; shortcoming; defect; flaw; sore spot; tender spot,JLPT N-2
汁,しる,juice; sap / soup; broth / (dipping) sauce,JLPT N-2
循環,じゅんかん,circulation; rotation; cycle,JLPT N-2
初旬,しょじゅん,first 10 days of the month,JLPT N-2
蒸気,じょうき,steam; vapour; vapor / steamboat; steam locomotive,JLPT N-2
飾り,かざり,decoration,JLPT N-2
真っ暗,まっくら,total darkness; pitch dark / bleak future; poor prospects,JLPT N-2
水素,すいそ,hydrogen (H),JLPT N-2
水分,すいぶん,water; liquid; fluid; moisture; humidity; sap; juice,JLPT N-2
杉,すぎ,Japanese cedar (Cryptomeria japonica),JLPT N-2
税関,ぜいかん,customs; customs house,JLPT N-2
洗剤,せんざい,detergent; cleanser; cleaning agent; washing material,JLPT N-2
全集,ぜんしゅう,complete works,JLPT N-2
争う,あらそう,to compete; to contest; to contend / to quarrel; to argue; to dispute; to be at variance; to oppose / to deny (e.g. evidence),JLPT N-2
属する,ぞくする,to belong to; to come under; to be affiliated with; to be subject to,JLPT N-2
太鼓,たいこ,drum,JLPT N-2
中途,ちゅうと,in the middle; half-way,JLPT N-2
電池,でんち,battery; cell,JLPT N-2
内科,ないか,"internal medicine, i.e. treatment by medical procedures rather than surgical procedures / department of internal medicine (hospital, etc.)",JLPT N-2
内線,ないせん,phone extension; indoor wiring; inner line,JLPT N-2
筆者,ひっしゃ,writer; author,JLPT N-2
文献,ぶんけん,literature; books (reference); document,JLPT N-2
閉会,へいかい,"closure (of a ceremony, event, meeting, etc.)",JLPT N-2
包装,ほうそう,packing; wrapping,JLPT N-2
名所,めいしょ,"famous place / name of a part (of an instrument, etc.) / name and address",JLPT N-2
目下,めした,subordinate; subordinates; inferior; inferiors; junior,JLPT N-2
流域,りゅういき,(river) basin,JLPT N-2
牧場,ぼくじょう,"farm (livestock); ranch (US); station (Aus, NZ) / pasture land; meadow; grazing land",JLPT N-2
炭鉱,たんこう,coal mine; coal pit,JLPT N-2
直径,ちょっけい,diameter,JLPT N-2
満点,まんてん,perfect score; full marks / extremely; very; quite,JLPT N-2
生き生き,いきいき,in a lively way; vividly; freshly; animatedly; actively; energetically,JLPT N-2
引き分け,ひきわけ,draw (in competition); tie game,JLPT N-2
宴会,えんかい,party; banquet; reception; feast; dinner,JLPT N-2
屋外,おくがい,outdoors; alfresco,JLPT N-2
乾燥,かんそう,dryness; aridity; drying (e.g. clothes); dehydration; desiccation / insipidity,JLPT N-2
感激,かんげき,deep emotion; impression; inspiration,JLPT N-2
鑑賞,かんしょう,"appreciation (of art, music, poetry, etc.)",JLPT N-2
間接,かんせつ,indirection; indirectness,JLPT N-2
区分,くぶん,division; section; demarcation; partition; segmentation; subdivision; (traffic) lane; compartment; classification; sorting,JLPT N-2
見直す,みなおす,"to look at again / to re-examine (policy, estimate, plan, etc.); to review / to get a better opinion of; to see in a more positive light / to improve; to recover (market, illness, etc.)",JLPT N-2
現に,げんに,actually; really,JLPT N-2
混合,こんごう,mixing; mixture; meld / miscegenation,JLPT N-2
山林,さんりん,mountain forest; forest on a mountain; montane forest / mountains and forest,JLPT N-2
車庫,しゃこ,"garage; carport; depot (trains, buses, etc.)",JLPT N-2
重力,じゅうりょく,gravity; gravitation; gravitational pull,JLPT N-2
出勤,しゅっきん,attendance (at work); being at work; presence (in the office); going to work; reporting for work,JLPT N-2
消化,しょうか,digestion (of food) / digestion (of information); assimilation; thorough understanding / consumption; absorption; using up; meeting (e.g. a quota); completion / losing one's form and turning into something else,JLPT N-2
鐘,かね,bell (often a large hanging bell); chime,JLPT N-2
食器,しょっき,tableware,JLPT N-2
侵入,しんにゅう,invasion; incursion; raid; aggression; intrusion; trespass; penetration,JLPT N-2
先祖,せんぞ,ancestor,JLPT N-2
大小,だいしょう,sizes (various); large and small / daisho (matched pair of long and short swords) / large and small drums / long months and short months / sic bo (Macau dice game); tai sai; dai siu; big and small,JLPT N-2
貯蔵,ちょぞう,storage; preservation,JLPT N-2
直線,ちょくせん,straight line,JLPT N-2
停電,ていでん,power outage; electricity outage; blackout; failure of electricity supply,JLPT N-2
動作,どうさ,action; movements; motions; bearing; behaviour; behavior; execution; actuation; operation; manners,JLPT N-2
破片,はへん,fragment; broken piece; splinter; chip; shard,JLPT N-2
縛る,しばる,"to tie; to bind; to fasten / to restrict (freedom); to tie down (with rules, regulations, etc.); to fetter",JLPT N-2
美容,びよう,beauty of figure or form,JLPT N-2
防犯,ぼうはん,prevention of crime,JLPT N-2
民謡,みんよう,folk song; popular song,JLPT N-2
無数,むすう,countless number; infinite number; innumerable,JLPT N-2
名物,めいぶつ,famous product; special product; speciality; specialty,JLPT N-2
郵送,ゆうそう,mailing; posting,JLPT N-2
余計,よけい,too many; too much; excessive; superfluous; superabundant; extra; spare; surplus / unnecessary; needless; uncalled-for; otiose / abundantly; excessively; needlessly; all the more,JLPT N-2
要領,ようりょう,point; gist; essentials; tenets; outline / knack; trick; the ropes,JLPT N-2
絞る,しぼる,"to wring (towel, rag); to squeeze / to squeeze (fruit to extract juice); to press; to extract; to milk; to express milk / to rack (one's brains); to strain (one's voice) / to extort; to exploit / to chew out; to reprimand severely; to rake over the coals; to give a sound scolding; to tell someone off; to scold; to rebuke / to drill into; to train / to narrow down (one's focus); to whittle down / to gather up (curtain, etc.); to tighten (drawstring) / to stop down (lens) / to turn down (e.g. radio) / to bend (bow); to draw / to hold down; to constrict; to immobilize",JLPT N-2
重体,じゅうたい,seriously ill; serious condition; critical state,JLPT N-2
引っ越し,ひっこし,"moving (dwelling, office, etc.); changing residence",JLPT N-2
園芸,えんげい,horticulture; gardening,JLPT N-2
温室,おんしつ,greenhouse; hothouse; conservatory; glasshouse,JLPT N-2
果実,かじつ,fruit; nut; berry,JLPT N-2
改札,かいさつ,examination of tickets / ticket gate; ticket barrier,JLPT N-2
灰色,はいいろ,grey; gray; ashen,JLPT N-2
殻,から,shell; husk; hull; pod; chaff,JLPT N-2
逆さ,さかさ,inverted; upside down; reversed; back to front,JLPT N-2
休養,きゅうよう,rest; break; recreation; recuperation; convalescence,JLPT N-2
傑作,けっさく,masterpiece; best work / amusing blunder; funny mistake; boner,JLPT N-2
月給,げっきゅう,monthly salary,JLPT N-2
謙虚,けんきょ,modest; humble,JLPT N-2
効力,こうりょく,effect; efficacy; validity; potency,JLPT N-2
口実,こうじつ,excuse; pretext,JLPT N-2
孝行,こうこう,filial piety,JLPT N-2
採点,さいてん,marking; grading; scoring,JLPT N-2
三角,さんかく,triangle; triangular,JLPT N-2
手入れ,ていれ,care; looking after; repair; maintenance; tending; trimming; grooming / (police) raid; crackdown,JLPT N-2
出入り,でいり,going in and out; entering and exiting / visiting regularly; frequenting; having regular dealings with / income and expenditure; incomings and outgoings / increase and decrease; surplus and deficit; fluctuation / fight; trouble; quarrel; dispute / indentations (e.g. of a coastline),JLPT N-2
小遣い,こづかい,pocket money; spending money; pin money; allowance,JLPT N-2
唇,くちびる,lips,JLPT N-2
狙う,ねらう,to aim at / to be after (something); to have an eye on,JLPT N-2
葬式,そうしき,funeral,JLPT N-2
題名,だいめい,title,JLPT N-2
超過,ちょうか,excess; being more than,JLPT N-2
通路,つうろ,passage; pathway; roadway; avenue; aisle,JLPT N-2
盗難,とうなん,theft; robbery,JLPT N-2
峠,とうげ,(mountain) pass; ridge; peak / peak (e.g. of summer); worst (e.g. of an illness); crisis; critical point; most difficult part,JLPT N-2
半径,はんけい,radius,JLPT N-2
分布,ぶんぷ,distribution; allocation,JLPT N-2
望遠鏡,ぼうえんきょう,telescope,JLPT N-2
墨,すみ,sumi; India ink; Chinese ink; ink stick; ink-cake / squid ink; octopus ink / carpenter's inking string,JLPT N-2
枚数,まいすう,the number of flat things / win-loss difference which influences the ranking of wrestlers,JLPT N-2
鈴,すず,bell (often globular),JLPT N-2
箇所,かしょ,passage; place; point; part,JLPT N-2
捉える,とらえる,to catch; to capture; to seize; to arrest; to grab; to catch hold of / to grasp (e.g. meaning); to perceive; to capture (e.g. features) / to captivate; to move (one's heart),JLPT N-2
反映,はんえい,"reflection (light, image, situation, attitude, etc.); reflecting / influence; application (e.g. of an update)",JLPT N-2
踏切,ふみきり,railway crossing; railroad crossing; train crossing; level crossing / starting line; scratch / determination / stepping over the edge of the ring,JLPT N-2
ご苦労様,ごくろうさま,thank you for your hard work; I appreciate your efforts,JLPT N-2
以降,いこう,on and after; as from; hereafter; thereafter; since,JLPT N-2
なす,為す,to build up; to establish / to form; to become (a state) / to accomplish; to achieve; to succeed in / to change into / to do; to perform / to intend to; to attempt; to try,JLPT N-2
引っかかる,ひっかかる,to be caught in; to be stuck in / to stop by; to drop in for a short visit; to be delayed; to take time / to get mixed up in (trouble); to get entangled in (a problem); to be involved with / to fall for (a trick); to be deceived; to be cheated / to be on one's mind; to worry one; to be bothered by; to feel uneasy / to be obstructed; to be hindered / to splash,JLPT N-2
応接,おうせつ,reception (e.g. of visitors); dealing with,JLPT N-2
応対,おうたい,"dealing with (people, customers, complaints, etc.); receiving (callers, visitors, etc.); attending to; handling; serving",JLPT N-2
下降,かこう,descent; fall; drop; decline; downturn; subsidence,JLPT N-2
街角,まちかど,street corner,JLPT N-2
垣根,かきね,hedge; fence,JLPT N-2
缶詰,かんづめ,canned food; tinned food / confining someone (e.g. so they can concentrate on work) / being stuck in a confined space,JLPT N-2
危うい,あやうい,dangerous; risky; hazardous; perilous; precarious / in danger; in jeopardy; critical; grave; at risk / uncertain; unreliable; insecure; unsteady; doubtful / close (i.e. a close call); narrow,JLPT N-2
記号,きごう,symbol; code; sign; notation,JLPT N-2
漁師,りょうし,fisherman,JLPT N-2
近づける,ちかづける,to bring near; to bring close; to let go near / to associate with; to bring (people) together; to let come near (of a person),JLPT N-2
呼びかける,よびかける,to call out to; to hail; to address / to appeal,JLPT N-2
刻む,きざむ,to mince; to cut fine; to chop up; to hash; to shred / to carve; to engrave; to chisel; to notch / to tick away (time); to beat out (e.g. rhythm); to record the passing moments / to etch (into one's mind); to remember distinctly / to have tattooed / to torment,JLPT N-2
混ぜる,まぜる,to mix; to stir; to blend,JLPT N-2
祭る,まつる,to deify; to enshrine / to pray; to worship,JLPT N-2
刺身,さしみ,"sashimi (raw sliced fish, shellfish or crustaceans)",JLPT N-2
実例,じつれい,example; illustration; precedent,JLPT N-2
受取り,うけとり,receiving; receipt,JLPT N-2
真っ先,まっさき,the head; the foremost; beginning; the very front,JLPT N-2
酢,す,vinegar,JLPT N-2
大雑把,おおざっぱ,rough (as in not precise); broad; sketchy,JLPT N-2
地名,ちめい,place name,JLPT N-2
頭脳,ずのう,head; brains / intellect; understanding,JLPT N-2
独り言,ひとりごと,soliloquy; monologue; speaking to oneself,JLPT N-2
配る,くばる,"to distribute; to hand out; to deliver; to deal out; to serve out / to allot; to allocate; to place (staff, soldiers, etc.); to station",JLPT N-2
皮肉,ひにく,cynicism; sarcasm; irony; satire,JLPT N-2
風船,ふうせん,"balloon (esp. small, toy variety) / airship; blimp",JLPT N-2
分類,ぶんるい,classification; categorization; sorting,JLPT N-2
兵隊,へいたい,soldier; sailor,JLPT N-2
方言,ほうげん,dialect,JLPT N-2
無限,むげん,infinity; infinitude; eternity / infinite; limitless,JLPT N-2
毛皮,けがわ,"fur; skin; pelt / kanji ""fur"" radical",JLPT N-2
溶かす,とかす,to dissolve / to melt,JLPT N-2
力強い,ちからづよい,powerful; strong; forceful; vigorous / reassuring; encouraging,JLPT N-2
話しかける,はなしかける,to address (someone); to accost a person; to talk (to someone) / to begin to talk; to start a conversation,JLPT N-2
武士,ぶし,warrior; samurai,JLPT N-2
両側,りょうがわ,both sides,JLPT N-2
書留,かきとめ,registered mail; registered post; registration (of mail) / (putting on) record; writing down; noting down; registry,JLPT N-2
短編,たんぺん,"short (e.g. story, film)",JLPT N-2
手ぬぐい,てぬぐい,(hand) towel,JLPT N-2
整う,ととのう,"to be ready; to be prepared; to be arranged / to be in order; to be put in order; to be well-ordered; to be well-proportioned; to be harmonious / to be adjusted; to be regulated; to be refined (e.g. of a face) / to be settled (e.g. treaty, contract); to be completed",JLPT N-2
並木,なみき,roadside tree; row of trees,JLPT N-2
乗り換え,のりかえ,"transfer (trains, buses, etc.); connection; connexion / switching (stock) / chromosomal crossover; crossing over",JLPT N-2
日差し,ひざし,sunlight; rays of the sun,JLPT N-2
蘇る,よみがえる,to be resurrected; to be resuscitated; to be rehabilitated; to be revived; to be refreshed; to be restored / to be recalled (e.g. memories); to be brought back,JLPT N-2
お参り,おまいり,"visit (to a shrine, grave, etc.); worship",JLPT N-2
お辞儀,おじぎ,bow; bowing,JLPT N-2
案外,あんがい,unexpectedly; surprisingly / unexpected; unanticipated; unforeseen; surprising,JLPT N-2
えらい,偉い,great; excellent; admirable; remarkable; distinguished; important; celebrated; famous; eminent / very troublesome; awful; terrible / tiring; tough / very; extremely,JLPT N-2
威張る,いばる,to put on airs; to act big; to throw one's weight about; to be overbearing; to be domineering; to be bossy; to be pushy; to be proud; to be haughty; to be arrogant; to swagger; to boast; to brag,JLPT N-2
意地悪,いじわる,malicious; ill-tempered; unkind,JLPT N-2
緯度,いど,latitude (nav.),JLPT N-2
衣食住,いしょくじゅう,"necessities of life (food, clothing & shelter)",JLPT N-2
一通り,ひととおり,(in) general; broad (e.g. knowledge); the basics / ordinary; usual; common / briefly; roughly / one method,JLPT N-2
引き返す,ひきかえす,to turn back; to go back; to come back; to return; to retrace one's steps,JLPT N-2
引っ込む,ひっこむ,to draw back; to sink; to cave in / to be set back (e.g. from a road) / to withdraw (e.g. from the public eye); to retire to (somewhere); to stay indoors; to butt out; to stay out of it,JLPT N-2
引力,いんりょく,"attraction (e.g. magnetic, gravitation); affinity; gravitational pull / attractiveness; magnetism",JLPT N-2
雨戸,あまど,sliding storm shutter,JLPT N-2
運河,うんが,canal; waterway,JLPT N-2
映る,うつる,to be reflected; to harmonize with (harmonise); to come out (photo); to be projected; to be displayed (on a screen),JLPT N-2
英和,えいわ,English-Japanese (e.g. dictionary),JLPT N-2
煙突,えんとつ,chimney; smokestack; funnel (of a ship); stovepipe / carrying a passenger without turning on the taximeter,JLPT N-2
艶,つや,gloss; luster; lustre; shine; sheen; polish / mellowness (of a voice); youthfulness (e.g. of skin) / interest; appeal; charm; color; colour; feeling / romance; love; sexiness,JLPT N-2
遠足,えんそく,excursion; outing; trip,JLPT N-2
汚す,よごす,to pollute; to contaminate; to soil; to make dirty; to stain / to disgrace; to dishonour; to dishonor; to defile,JLPT N-2
王女,おうじょ,princess,JLPT N-2
襖,ふすま,fusuma; Japanese sliding screen,JLPT N-2
卸す,おろす,to sell wholesale / to grate (e.g. vegetables) / to cut up fish,JLPT N-2
温帯,おんたい,temperate zone,JLPT N-2
下る,くだる,"to descend; to go down; to come down / to be handed down (of an order, judgment, etc.) / to pass (of time) / to surrender; to capitulate / to be less than; to be inferior to / to have the runs; to have diarrhea / to pass (in stool); to be discharged from the body / to depreciate oneself; to be humble",JLPT N-2
下書き,したがき,draft; rough copy,JLPT N-2
下水,げすい,drainage; ditch; gutter; sewerage / sewage; black water,JLPT N-2
下駄,げた,geta; Japanese wooden clogs / turn (in set-type proofing); upside-down character,JLPT N-2
下品,げひん,vulgar; indecent; coarse; crude,JLPT N-2
仮定,かてい,assumption; supposition; hypothesis,JLPT N-2
なにしろ,何しろ,at any rate; anyhow; anyway; in any case; because; as you know; for you see,JLPT N-2
何分,なにぶん,some; any; (a) little; of some kind; of some sort / please / anyway; anyhow; at any rate; after all,JLPT N-2
家主,やぬし,landlord; landlady / house owner; home owner; head of the household,JLPT N-2
花嫁,はなよめ,bride,JLPT N-2
蚊,か,mosquito,JLPT N-2
解答,かいとう,answer; solution,JLPT N-2
回り道,まわりみち,detour; diversion,JLPT N-2
回数券,かいすうけん,book of tickets,JLPT N-2
快晴,かいせい,clear weather; cloudless weather; good weather,JLPT N-2
懐かしい,なつかしい,dear (old); fondly-remembered; beloved; missed; nostalgic,JLPT N-2
改めて,あらためて,another time; again; over again; once again; anew / formally; especially; intentionally; deliberately,JLPT N-2
海水浴,かいすいよく,swimming in the ocean; sea bathing; seawater bath; going for a dip in the ocean,JLPT N-2
絵の具,えのぐ,paint; coloring materials; colors; colours,JLPT N-2
開通,かいつう,"opening (of a new road, railway, etc.); going into operation (e.g. telephone communication); beginning services / reopening (e.g. a road to traffic); resumption of services",JLPT N-2
外れる,はずれる,to be disconnected; to get out of place; to be off; to be out (e.g. of gear),JLPT N-2
概論,がいろん,introduction; outline; general remarks,JLPT N-2
ふた,蓋,cover; lid; cap,JLPT N-2
各自,かくじ,each (person); everyone; individual; respective,JLPT N-2
格別,かくべつ,particular; special; exceptional; especial / particularly; especially; exceptionally,JLPT N-2
隔てる,へだてる,"to separate (by distance, time, etc.); to isolate; to partition; to divide / to interpose; to have between / to alienate; to estrange",JLPT N-2
釜,かま,iron pot; kettle,JLPT N-2
乾かす,かわかす,"to dry (clothes, etc.); to desiccate",JLPT N-2
乾電池,かんでんち,dry cell; battery,JLPT N-2
勘違い,かんちがい,misunderstanding; mistaken idea; wrong guess,JLPT N-2
換気,かんき,ventilation,JLPT N-2
甘やかす,あまやかす,to pamper; to spoil,JLPT N-2
看病,かんびょう,nursing (a patient),JLPT N-2
緩い,ゆるい,"loose / lenient; lax / gentle (curve, slope, etc.) / slow; weak / soft; not firm / difficult; hard",JLPT N-2
観念,かんねん,idea; notion; concept; conception / sense (e.g. of duty) / resignation; preparedness; acceptance / observation and contemplation; meditation,JLPT N-2
幾分,いくぶん,somewhat; to some extent; to some degree / some; part; portion,JLPT N-2
機関車,きかんしゃ,locomotive; engine,JLPT N-2
帰す,かえす,to send (someone) back; to send (someone) home,JLPT N-2
気体,きたい,gas; vapour; vapor; gaseous body,JLPT N-2
起床,きしょう,rising; getting out of bed,JLPT N-2
飢える,うえる,to starve; to be famished; to be hungry / to be starved of (e.g. love); to be thirsty for (e.g. knowledge); to be hungry for,JLPT N-2
詰まる,つまる,"to be packed (with); to be full (space, schedule, etc.) / to be blocked (road, pipe, etc.); to be clogged; to be plugged up / to shorten (width, interval, etc.); to shrink (shirt, word form, etc.); to narrow / to be at a loss; to be hard pressed / to end up; to be settled / to become a geminate consonant / to hit the ball near the handle of the bat",JLPT N-2
休講,きゅうこう,"cancellation (of a lecture, class, etc.)",JLPT N-2
休息,きゅうそく,rest; relief; relaxation,JLPT N-2
のこぎり,鋸,saw / musical saw,JLPT N-2
恐縮,きょうしゅく,feeling obliged; being grateful; being thankful; being sorry; being ashamed / shrinking back in fear,JLPT N-2
教わる,おそわる,to be taught (by); to learn from,JLPT N-2
そば,蕎麦,buckwheat (Fagopyrum esculentum) / soba; Japanese buckwheat noodles,JLPT N-2
驚かす,おどろかす,to surprise; to frighten; to create a stir,JLPT N-2
曲げる,まげる,to bend; to crook; to bow; to curve; to curl / to lean; to tilt; to incline; to slant / to bend (the truth); to distort; to twist; to pervert / to yield (a point); to depart (from a principle); to ignore (what one really thinks) / to pawn,JLPT N-2
曲線,きょくせん,curve,JLPT N-2
近寄る,ちかよる,to approach; to draw near,JLPT N-2
金魚,きんぎょ,goldfish,JLPT N-2
句読点,くとうてん,punctuation mark,JLPT N-2
苦心,くしん,pains; hard work; effort; trouble; labour; labor,JLPT N-2
空っぽ,からっぽ,empty; vacant; hollow,JLPT N-2
空想,くうそう,daydream; fantasy; fancy; vision,JLPT N-2
偶数,ぐうすう,even number,JLPT N-2
櫛,くし,comb,JLPT N-2
掘る,ほる,to dig; to excavate; to hollow / to delve into / to dig up (e.g. vegetables) / (for two men) to have anal sex,JLPT N-2
郡,ぐん,"district; county / district (of 2-20 50-home neighbourhoods or townships, in the ritsuryo period)",JLPT N-2
形容詞,けいようし,adjective; i-adjective (in Japanese),JLPT N-2
敬語,けいご,honorific; term of respect; polite expression; honorific language,JLPT N-2
稽古,けいこ,practice; practising; training; study,JLPT N-2
経度,けいど,longitude,JLPT N-2
隙間,すきま,"crevice; crack; gap; opening; clearance / spare moment; interval; break; pause; spare time / chink (in one's armor, armour); unpreparedness; carelessness",JLPT N-2
桁,けた,column; beam; girder; crossbeam; spar; yard / digit; decade; order of magnitude,JLPT N-2
月日,つきひ,time; years; days,JLPT N-2
月末,げつまつ,end of the month,JLPT N-2
かねる,兼ねる,"to be unable to; to find difficult (unpleasant, awkward, painful) to do / to serve two or more functions or roles simultaneously; to contain (or combine) two or more features / to work in two or more jobs simultaneously (positions, etc.); to do alongside / to hesitate to do something (out of consideration for others) / to think of the future (as well as the present)",JLPT N-2
献立,こんだて,menu; bill of fare / program; programme; schedule,JLPT N-2
見下ろす,みおろす,to overlook; to command a view of; to look down on / to despise; to look down on,JLPT N-2
見本,みほん,sample; specimen; pattern / model; example,JLPT N-2
険しい,けわしい,precipitous; rugged; inaccessible; impregnable; steep / grim; severe; stern,JLPT N-2
顕微鏡,けんびきょう,microscope,JLPT N-2
原始,げんし,origin; beginning; genesis / primeval; primordial; primitive,JLPT N-2
言い出す,いいだす,to begin to say; to start talking; to broach (a matter); to bring up; to come out with / to be the first to say; to suggest (doing); to propose,JLPT N-2
言葉遣い,ことばづかい,speech; expression; wording; language,JLPT N-2
呼び出す,よびだす,to summon; to call (e.g. phone); to convene; to decoy; to lure / to invoke (e.g. subroutine); to call; to open (e.g. a file),JLPT N-2
固まる,かたまる,to harden; to solidify / to become firm; to become certain / to gather (together); to assemble; to huddle together,JLPT N-2
戸棚,とだな,cupboard; locker; closet; wardrobe; cabinet,JLPT N-2
枯れる,かれる,"to wither (of a plant); to be blasted; to die / to mature (of one's personality, abilities, etc.)",JLPT N-2
糊,のり,paste; glue / clothing starch,JLPT N-2
五十音,ごじゅうおん,the Japanese syllabary,JLPT N-2
交差,こうさ,crossing; intersection / (genetic) crossing over,JLPT N-2
光線,こうせん,beam; light ray,JLPT N-2
公衆,こうしゅう,the public; general public,JLPT N-2
口紅,くちべに,lipstick,JLPT N-2
好き嫌い,すききらい,likes and dislikes; pickiness (about food); choosiness; fussiness; tastes; preferences,JLPT N-2
広める,ひろめる,to spread; to propagate; to popularize; to disseminate / to broaden; to extend; to widen; to enlarge,JLPT N-2
慌ただしい,あわただしい,busy; hurried; confused; flurried,JLPT N-2
慌てる,あわてる,"to become confused (disconcerted, disorganized, disorganised); to be flustered; to panic / to be in a hurry; to rush",JLPT N-2
更ける,ふける,to get late; to advance; to wear on,JLPT N-2
校庭,こうてい,schoolyard; playground; school grounds; campus,JLPT N-2
耕す,たがやす,to till; to plow; to plough; to cultivate,JLPT N-2
荒い,あらい,rough; wild; violent; rude; coarse; harsh; fierce; heavy (e.g. breathing) / immoderate; extravagant; reckless,JLPT N-2
いきなり,行き成り,abruptly; suddenly; all of a sudden; without warning,JLPT N-2
鉱物,こうぶつ,mineral,JLPT N-2
香水,こうすい,perfume,JLPT N-2
腰掛ける,こしかける,to sit (down),JLPT N-2
